model,criterion,sparsity,overall_acc,balanced_acc,mel_sensitivity,bcc_sensitivity,akiec_sensitivity,nv_sensitivity,bkl_sensitivity,df_sensitivity,vasc_sensitivity,nonzero_params,size_kb,timestamp,dense_overall_acc,dense_balanced_acc,dense_mel_sensitivity,melanoma_sensitivity_drop,balanced_accuracy_drop
deit_tiny,random,0.5,0.078125,0.1102756892230576,0.1052631578947368,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2654208,11217.02734375,2026-04-18T21:18:35+00:00,0.5625,0.1565217391304348,0.0,-0.1052631578947368,0.0462460499073772
deit_tiny,random,0.6,0.09375,0.1428571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2123366,9143.42578125,2026-04-18T21:18:38+00:00,0.640625,0.2322751322751322,0.0,0.0,0.0894179894179894
deit_tiny,random,0.6,0.09375,0.1428571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2123366,9143.42578125,2026-04-18T21:18:38+00:00,0.5625,0.1565217391304348,0.0,0.0,0.013664596273292001
deit_tiny,random,0.7,0.078125,0.0795739348370927,0.4736842105263157,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,1592525,7069.828125,2026-04-18T21:18:41+00:00,0.640625,0.2322751322751322,0.0,-0.4736842105263157,0.1527011974380395
deit_tiny,random,0.7,0.078125,0.0795739348370927,0.4736842105263157,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,1592525,7069.828125,2026-04-18T21:18:41+00:00,0.5625,0.1565217391304348,0.0,-0.4736842105263157,0.0769478042933421
deit_small,magnitude,0.2,0.234375,0.1943284136266592,0.7368421052631579,0.0,0.0,0.1234567901234567,0.5,0.0,0.0,16986931,68053.2265625,2026-04-18T21:18:57+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.10526315789473684,-0.0105355982548965
deit_small,magnitude,0.2,0.234375,0.1943284136266592,0.7368421052631579,0.0,0.0,0.1234567901234567,0.5,0.0,0.0,16986931,68053.2265625,2026-04-18T21:18:57+00:00,0.71875,0.2,0.0,-0.7368421052631579,0.005671586373340809
deit_small,magnitude,0.4,0.21875,0.190801076765989,0.7368421052631579,0.0,0.0,0.0987654320987654,0.5,0.0,0.0,12740198,51464.42578125,2026-04-18T21:19:07+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.10526315789473684,-0.007008261394226306
deit_small,magnitude,0.4,0.21875,0.190801076765989,0.7368421052631579,0.0,0.0,0.0987654320987654,0.5,0.0,0.0,12740198,51464.42578125,2026-04-18T21:19:07+00:00,0.71875,0.2,0.0,-0.7368421052631579,0.009198923234011003
deit_small,magnitude,0.5,0.21875,0.190801076765989,0.7368421052631579,0.0,0.0,0.0987654320987654,0.5,0.0,0.0,10616832,43170.02734375,2026-04-18T21:19:18+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.10526315789473684,-0.007008261394226306
deit_small,magnitude,0.5,0.21875,0.190801076765989,0.7368421052631579,0.0,0.0,0.0987654320987654,0.5,0.0,0.0,10616832,43170.02734375,2026-04-18T21:19:18+00:00,0.71875,0.2,0.0,-0.7368421052631579,0.009198923234011003
deit_small,magnitude,0.6,0.15625,0.1476376125498932,0.8421052631578947,0.0,0.0,0.0246913580246913,0.1666666666666666,0.0,0.0,8493466,34875.62890625,2026-04-18T21:19:28+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.0,0.036155202821869514
deit_small,magnitude,0.6,0.15625,0.1476376125498932,0.8421052631578947,0.0,0.0,0.0246913580246913,0.1666666666666666,0.0,0.0,8493466,34875.62890625,2026-04-18T21:19:28+00:00,0.71875,0.2,0.0,-0.8421052631578947,0.05236238745010682
