model,criterion,condition,target_avg_sparsity,balanced_accuracy,mel_sensitivity,bcc_sensitivity,akiec_sensitivity,nv_sensitivity,bkl_sensitivity,df_sensitivity,vasc_sensitivity,timestamp
deit_small,magnitude,dense,0.5,0.8624432432029281,0.7533632286995515,0.9029126213592233,0.7384615384615385,0.930648769574944,0.7909090909090909,0.9565217391304348,0.9642857142857143,2026-04-19T04:31:02+00:00
deit_small,magnitude,uniform,0.5,0.8133089231725933,0.6367713004484304,0.8349514563106796,0.8153846153846154,0.935868754660701,0.7,0.9130434782608695,0.8571428571428571,2026-04-19T04:31:02+00:00
deit_small,magnitude,nonuniform,0.5,0.7839872277419166,0.6367713004484304,0.8252427184466019,0.8769230769230769,0.9000745712155108,0.7318181818181818,0.6956521739130435,0.8214285714285714,2026-04-19T04:31:02+00:00
deit_small,wanda,dense,0.5,0.8624432432029281,0.7533632286995515,0.9029126213592233,0.7384615384615385,0.930648769574944,0.7909090909090909,0.9565217391304348,0.9642857142857143,2026-04-19T04:32:42+00:00
deit_small,wanda,uniform,0.5,0.6846287368903751,0.4439461883408072,0.44660194174757284,0.6461538461538462,0.9582401193139448,0.5272727272727272,0.9130434782608695,0.8571428571428571,2026-04-19T04:32:42+00:00
deit_small,wanda,nonuniform,0.5,0.8109440605723407,0.6322869955156951,0.8349514563106796,0.8,0.9366144668158091,0.6590909090909091,0.9565217391304348,0.8571428571428571,2026-04-19T04:32:42+00:00
