model,criterion,layer_type,sparsity,balanced_accuracy,balanced_accuracy_drop,mel_sensitivity,bcc_sensitivity,akiec_sensitivity,nv_sensitivity,bkl_sensitivity,df_sensitivity,vasc_sensitivity,masked_params,timestamp
deit_small,wanda,qkv,0.5,0.8512107849793581,0.011232458223569997,0.7668161434977578,0.8446601941747572,0.7692307692307693,0.9179716629381058,0.8181818181818182,0.9130434782608695,0.9285714285714286,5308416,2026-04-19T03:44:37+00:00
deit_small,wanda,attn_out,0.5,0.8454014062086718,0.01704183699425632,0.7443946188340808,0.8737864077669902,0.7538461538461538,0.9217002237136466,0.8181818181818182,0.9130434782608695,0.8928571428571429,1769472,2026-04-19T03:45:24+00:00
deit_small,wanda,mlp,0.5,0.7585147320300175,0.10392851117291058,0.5919282511210763,0.6213592233009708,0.7076923076923077,0.9567486950037286,0.5545454545454546,0.9130434782608695,0.9642857142857143,14155776,2026-04-19T03:46:13+00:00
deit_small,wanda,patch_embed,0.5,0.8624432432029281,0.0,0.7533632286995515,0.9029126213592233,0.7384615384615385,0.930648769574944,0.7909090909090909,0.9565217391304348,0.9642857142857143,0,2026-04-19T03:47:00+00:00
deit_small,magnitude,qkv,0.5,0.8543592373977027,0.008084005805225392,0.7130044843049327,0.8640776699029126,0.8,0.930648769574944,0.7954545454545454,0.9130434782608695,0.9642857142857143,5308416,2026-04-19T03:47:47+00:00
deit_small,magnitude,attn_out,0.5,0.8621163943613173,0.0003268488416108273,0.726457399103139,0.9029126213592233,0.7538461538461538,0.9217002237136466,0.8090909090909091,0.9565217391304348,0.9642857142857143,1769472,2026-04-19T03:48:34+00:00
deit_small,magnitude,mlp,0.5,0.8405721838904062,0.021871059312521868,0.6905829596412556,0.8349514563106796,0.7692307692307693,0.9366144668158091,0.7318181818181818,0.9565217391304348,0.9642857142857143,14155776,2026-04-19T03:49:23+00:00
deit_small,magnitude,patch_embed,0.5,0.8624432432029281,0.0,0.7533632286995515,0.9029126213592233,0.7384615384615385,0.930648769574944,0.7909090909090909,0.9565217391304348,0.9642857142857143,0,2026-04-19T03:50:10+00:00
